,userName,score,at,content
3067,Pengguna Google,1,2026-05-09 10:59:42,makin parah grab harga makanan 2x lipat harga beli ditempat belumlagi kena onhkos kirim lebih 10rb biarpun dekat ongkos pesanan ongkos parkir buat diskon 99 pun percuma cuma max rp2 sedang makanan belinditempat cuma rp misal rp20 beli lewat grab jadi rp5 gila kayak merampok gaya baru kalaubegitu terus aku bakal hapus aplikasi ini
3068,Pengguna Google,1,2026-05-09 10:13:32,waktu pesan grab food berubah ubah seenak aplikator waktu tunggu bisa semakin lam tidak menghargai waktu orang lain sama sekali
3069,Pengguna Google,5,2026-05-09 10:10:15,baru menggunakan grab tetapi sangat mudah penggun nnya
3070,Pengguna Google,1,2026-05-09 09:58:25,driver ngga bilang mau ngebatalin cuma menjauh dari titik jemput
3071,Pengguna Google,1,2026-05-09 08:49:40,tampilan awal aplikasi gak ada menu pesan grab car atau grab apa la itu yang ada superbank pinjaman pulsa dll mempersulit pengguna aplikasi
3072,Pengguna Google,5,2026-05-09 08:28:54,bapak nya baik banget ramah lagi semoga sehat selalu ya bapak
3073,Pengguna Google,1,2026-05-09 07:22:22,tolol di plihara kambing di plihara biar jadi duit
3074,Pengguna Google,3,2026-05-09 06:48:11,kak kenapa di apk nya sekarang kalau pesen makanan di fitur grabfood makan sendiri ongkirnya jadi naik 7 ya mahal bgt hadeh perasaan sebelumnya cuma 2 ribu tolong dong kembaliin ke semula jangan ngambil untung dari pembeli napa
3075,Pengguna Google,5,2026-05-09 05:23:17,nyaman tau jln dan orangnya sopan santun
3076,Pengguna Google,1,2026-05-08 22:49:42,serius aja nih pesan makanan sampe sejam lebih gak di antar mau di batalin gak bisa mau tanya ke pihak resto gak bisa
3077,Pengguna Google,1,2026-05-08 20:37:50,kurir nya minus semua mending ke shope food sumpah kurir ny lebih ramah
3078,Pengguna Google,2,2026-05-08 19:19:50,driver di kota samarinda banyak yang gak bawa helm untuk penumpang
3079,Pengguna Google,1,2026-05-08 19:07:09,pokonya yang pakai grab mengalami lah
3080,Pengguna Google,3,2026-05-08 18:49:13,menurut ku aplikasi worth it aja asal driver nya ga manja nganter makanan g sampai tujuan jemput agak ngantar juga ga sampai tujuan keknya aku perlu aplikasi ini jikalau perlu promo saja kalo sudah langsung saya hapus karena berulang kali kejadian apa lgi saat pemesanan makanan pengantar ny ngatur bgt
3081,Pengguna Google,1,2026-05-08 18:30:19,app paling ribet baru gw pengguna baru mau pesan grabcar harus selvie dulu untuk buat akun auto langsung gw uninstal bukannya mempermudah tapi mempersulit
3083,Pengguna Google,2,2026-05-08 17:45:41,qris qris mulu ordran rute jmpt ga kruan tekor bbm aja jrg ngsh tips cs biarkan saldo hbs dlu tuk modal mkan sgala mcm bru ksh lg non tunai qris
3084,Pengguna Google,5,2026-05-08 17:34:26,aplikasi ini baguss bgtt dan sangat membantu
3085,Pengguna Google,1,2026-05-08 17:14:17,kenapa semenjak di update jadi jelek masa mau pesen udah set lokasi tinggal pesen doang tapi harganya ga muncul ga bisa pesen juga bar yang seharusnya nampilin harga malah blank putih gitu doang padahal map nya muncul ini gimana si di update bukannya mempermudah malah buat customer menjauh
3086,Pengguna Google,1,2026-05-08 16:51:11,ribet bngt aplikasi kau segala nomor pelanggan di sembunyikan ada beberapa pelanggan yg alamatnya kaga jelas supaya mudah menghubungi ini malah di samarkan 30mnt nunggu sudah karena ketidakjelasan
3087,Pengguna Google,5,2026-05-08 16:51:00,bagus banget apknya tapi kalo pesen untuk pergi pergi lama dapet driver nya tapi sejauh ini bagus sih
3088,Pengguna Google,1,2026-05-08 16:35:45,potongan 8 yg dari pemerintah kenapa hanya buat motor saya sangat kecewa dengan ini apk gk mikir biaya perbaikan mobil yg begitu mahal modal mobilnya bbm nya tapi ngasih potongan apk seenaknya sendiri otak kalian dimana wahai pemilik apk goto
3089,Pengguna Google,1,2026-05-08 15:25:47,apk gil customer di salahin cuma karna harus nunggu it s ok gua terima ini gua di tegur karna ongkos nyabkurang dia bilang kurang ka kan bolak balik salahin no apk nya bukan gua anjir
3090,Pengguna Google,1,2026-05-08 15:20:03,aplikasi toll sejam bisa puluhan nge spam notifikasi dongo toll
3091,Pengguna Google,1,2026-05-08 15:14:48,padahal udah di update 2 kali masih aja di suruh update ndak bisa di buka samapai saya sudah 2 kali hapus app lain tapi masih aja sia bilang belum di update
3092,Pengguna Google,1,2026-05-08 14:07:46,aplikasi nya jelek jaringan boost tpi dalam aplikasi suruh cek koneksi gimana sih
3093,Pengguna Google,5,2026-05-08 14:03:07,sangat membantu dan memudahkan terimakasih semuanya terutama driver nya yang ramah semangat pejuang rupiah sehat sukses dan berkah selalu
3094,Pengguna Google,1,2026-05-08 12:44:58,apk aneh akun ditangguhkan trs bikin lgi malah langsung ditangguhkan
3095,Pengguna Google,3,2026-05-08 12:31:04,tolong grab nya surung yg kenceng bawa kendaraan nya ya
3096,Pengguna Google,1,2026-05-08 10:24:28,kasian sich driver udh cs makin ga ada driver minta cancel karena titik jauh atau antar ke tempat macet dan jauh tp ongkos murah potongan besar grab setrlah 8 pasti bakal bangkrut d indonesia hilang kan hemat buat lebih masuk akal
3097,Pengguna Google,2,2026-05-08 09:27:00,murah sih murah tapi aplikasinya sering keluar sendiri walau sudah di update
3098,Pengguna Google,5,2026-05-08 09:07:02,sekarang kalo order food nggak bisa barengan pesan utk 2 tempat tujuan ya padahal sebelumnya bisa order lebih dr 1 di waktu bersamaan dgn tujuan antar berbeda kenapa jd menurun performanya bukannya meningkat
3099,Pengguna Google,5,2026-05-08 08:58:11,pelayanan nya baguss selalu tepat waktu
3100,Pengguna Google,1,2026-05-08 08:25:56,gua kecewa sama grab mau pesen susah banget veritifikasi susah dengan selfi musti pakek kartu ribet banget sih
3101,Pengguna Google,5,2026-05-08 04:16:21,aplikasi yg selalu tidak menolak pembayaran non tunai mantap
3102,Pengguna Google,1,2026-05-08 01:20:50,kualitas aplikasi semakin buruk tidak seperti dulu
3103,Pengguna Google,5,2026-05-08 01:08:40,suka sama grab bikenya sih pasti selalu dibawah 10k tetep pertahin yah
3104,Pengguna Google,5,2026-05-07 23:52:15,pelayanan bagus lah walau kada nyebelin driver lama tau kensel
3105,Pengguna Google,5,2026-05-07 21:47:55,terus tingkatkan pelayanan yang terbaik untuk para pelanggan setia grab
3106,Pengguna Google,1,2026-05-07 20:43:59,mobil jorok kadang ga sesuai dgn plat
3107,Pengguna Google,1,2026-05-07 20:42:17,aplikasi grab ngak jelas pesan makanan 1 jam lebih menunggu makanannya tdk muncul baru tdk bisa di batalkan
3108,Pengguna Google,1,2026-05-07 20:25:56,pleas lah grab minimal kasi waktu 2 menit buat customer membatalkan pesanan makanan ini gw kepencet malah langsung ga bisa di batalin mana ga enak sama kurirnya tapi lebih ga enak kalau harus kebayar harga yg di luar kendali perkara kepencet
3109,Pengguna Google,5,2026-05-07 20:20:18,masukan saja untuk pengembangan seandainya bisa ubah pengantaran misal dari hemat menjadi standar atau prioritas pasti sangat membantu
3110,Pengguna Google,1,2026-05-07 20:12:59,saya merasa kecewa ternyata saya bayar mahal di jam malam masuk ke driver hanya tetap kecil saya protes karena saya tidak tega driver malam malam di bayar murah sedangkan aplikator duduk manis menerima lebih dari 40 jadi begini ya pantesan pagi banyak promo tidak tahunya penumpang malam sama driver nya yang di peras
3111,Pengguna Google,3,2026-05-07 19:49:20,gangguan mulu padahal udh d perbarui tetep aja susah d buka gangguan mulu padahal sinyal mah full bagus
3112,Pengguna Google,5,2026-05-07 18:54:12,terbantu sekali dgn layanan grabfood ini terimakasih kpd semua mitra grab grabfood
3113,Pengguna Google,3,2026-05-07 18:08:41,grab expres nunggu mencari pengemudi hampir satu jam ga dapat hadde masih mending pake lalamove apa maxim
3115,Pengguna Google,5,2026-05-07 17:37:59,ada bnyak aplikasi ojol tpi yg paling murah tetap grab mksh grab sudah menemani perjalanan saya
3116,Pengguna Google,1,2026-05-07 16:25:29,aplikasi gajelas promo gw kadang ilang tiba tiba
3117,Pengguna Google,3,2026-05-07 16:19:04,saya turunkan bintang karena sangat mengecewakan menunggu lama untuk mendapatkan kendaraan tapi driver selalu membatalkan
3118,Pengguna Google,1,2026-05-07 16:14:46,pelayanan mengecewakan tidak bisa mengatasi masalah
3119,Pengguna Google,3,2026-05-07 15:53:11,pernah error buat pesan driver grab alamat mental tidak sesuai titik lokasi
3120,Pengguna Google,1,2026-05-07 14:05:30,tiap hari dipakai buat anter jemput anak sekolah tapi kadang bisa naik harganya 2x lipat lebih dari 21 23 ke 53ribu wkwkwk uninsta
3121,Pengguna Google,1,2026-05-07 13:04:58,pelit masa pengguna baru ga dikasih promo sih pengguna lama dpt bnyk promo tpi pengguna bru 1 pun ga dikasih pelit bgt malas
3122,Pengguna Google,5,2026-05-07 12:59:13,is a popular transportation and delivery app in southeast asia users can order rides food delivery and online payments easily through the app grab is practical fast and helpful for daily activities
3123,Pengguna Google,1,2026-05-07 12:54:39,parah ojol nya kejadiannya kmrin sudah saya laporkan tp pihak ojolnya responnya bgtu suami sya kmrin naik ojol dn ojolnya sangat membahayakan akibatnya suami sy skrng ga bsa jalan dn kerja karna kakinya bengkak gara ojolnya ga hati bwa motornya dn ga sabaran udh tau sempit ada ibu dan motor lagi parkir main terobos aja akibatnya kaki suami saya kesangkut dn kebentur motor yg lagi parkir dn mengakibatkan kaki suami saya bengkak dn sakit dn parah nya ojolnya ga minta maaf dn gaada itikadnya
3124,Pengguna Google,5,2026-05-07 12:22:58,abang nya ramah bawa motor nya jg enak mksh bang
3125,Pengguna Google,2,2026-05-07 11:59:05,grabfood kurang banget ngeselin pesanan sudah diterima oleh pihak resto tapi untuk dapet drivernya lama banget hampir sejam ada cuma nunggu dapet drivernya belum lagi kalau driver tiba tiba cancel mendadak
3126,Pengguna Google,5,2026-05-07 11:17:53,apknya bagus cocok buat yang males keluar rumah tapi pengen pesan makanan
3127,Pengguna Google,1,2026-05-07 10:36:53,sumpah nyebelin bgt pesen makanan 10 menit masih nyari driver blum lg nnti di resto harus bkin makanannya dlu kudu nunggu lg bisa ga sih nyari driver grab tuh yg cepetan dikit buat foodnya
3128,Pengguna Google,1,2026-05-07 10:15:50,harus banget gitu tidak terima pembayaran tunai
3129,Pengguna Google,5,2026-05-07 09:52:09,jangan leled loh yah sudah tek kasih bintang 5
3130,Pengguna Google,1,2026-05-07 09:41:42,aplikasi nya engga banget ngambil pengemudi jauh jauh banget nungguin pengemudi udah kaya nunggu setan orang mau cepet jadi gak bisa ngebatalin juga susah banget mau mampus padahal orang naik grab biar cepat ini malah bikin tambah lama telat perbaiki lagi de
3131,Pengguna Google,1,2026-05-07 08:57:24,estimasi 3 menit sdh 5 menit driver tidak bergerak sangat mengganggu aktivitas belum lagi sudah di tungguin malah di cancel seenak jidatnya driver pada songong padahal jg hidup susah gak ada aturan nya apa gimana sih grab
3132,Pengguna Google,5,2026-05-07 06:57:05,tolong lah min akun saya gablug mulu
3133,Pengguna Google,3,2026-05-07 06:41:02,naik grab bike motor sama driver nya beda sekelas grab masih bgini sistem nya
3134,Pengguna Google,5,2026-05-07 06:15:37,seneng banget pokok y pakai grab
3135,Pengguna Google,5,2026-05-07 06:12:16,hay grab masih bertahankah dengan layanan grabhemat kami driver melawan dengan off kan fitur bike hemat biar penumpang kapok tungguin tuh 1 jam mencari driver
3136,Pengguna Google,1,2026-05-07 00:35:11,apk mu lemot terlalu berat buat lebih ringan
3137,Pengguna Google,1,2026-05-06 23:15:17,driver grab mobil harus disiplin daerah jakarta saya pesen berkali kali dicancel berkali kali di chat gak pada di bales
3138,Pengguna Google,1,2026-05-06 22:45:34,saya sebenarnya pengguna setia aplikasi ini tetapi saya sangat kecewa sudah setia malah di blokir dengan semena mena sebagai aplikasi publik anda ini arogan dan tidak menghargai pelanggan padahal sudah isi formulir banding tetapi satu pun ditanggapi ini contoh aplikasi yang menghakimi penggunanya padahal kita tidak melanggar apapun yang dituduhkan apakah anda tahu sebenarnya ini semacam pencemaran nama baik karena jika kita cerita ke teman mereka semua menganggap kita itu negatif
3139,Pengguna Google,1,2026-05-06 22:06:45,jujur maps nya bodoh banget berkali2 pesen ojek grabfood nyasar terus padahal ride hailing lain gak gini belom lagi suka error kalo driver nelfon gak masuk2 ke hp saya padahal saya pegang hp terus
3140,Pengguna Google,1,2026-05-06 20:17:25,pelayanan nya ga jelas pengantaran makanan sering terlambat
3141,Pengguna Google,3,2026-05-06 19:33:11,tolong ya kalau bisa konsiten aja warna jaket ojolnya pakai warna hijau aja kok sekarang banyak yg warna hitam apa itu memang jaket resminya sekarang lebih mudah dikenali kalau warna hijau apalagi malam hari warna hitam tulisannya pas dekat baru ketahuan
3142,Pengguna Google,1,2026-05-06 18:59:38,minta tolong kali kepada grab untuk negur para ojol kejadian tadi pagi motor grab pakai helm grab soalnya kebiasaan motor grab ini fokus melihat hp alias aplikasi untuk liat titik map gara itu aku ditabrak sama ojol grab ini minta maaf pun enggak malah asik cari titik map sama penumpangnya tolong lah kalian tegur ojol kalian itu supaya lihat jalan biar gak nabrak orang
3143,Pengguna Google,1,2026-05-06 18:07:06,nyari driver stengah mampus mau kirim barang niat gak yg pada kerja
3145,Pengguna Google,1,2026-05-06 16:56:07,greb tai driver ma cs sama2 tai
3146,Pengguna Google,2,2026-05-06 16:03:39,harusnya untuk pelanggan tetap yg pesan tiap hari selalu ada promo hrga kenapa sekarang malah naik terus harga nya sampai 2x lipat
3147,Pengguna Google,2,2026-05-06 15:13:49,jujur apa bgt driver lu yang minta cancel malah gua yang jdinya dapet driver jauh atau harga di mahalin udh gitu kadang driver udh sampe di titik jemput malah tiba tiba dibatalin alasan orderan fiktif nengok kanan kiri jg ga ngeliat tu driver dimana licik bat
3148,Pengguna Google,5,2026-05-06 14:05:15,terima kasih grab atas penyelesaian masalahnya
3149,Pengguna Google,3,2026-05-06 12:30:29,kadang menganggap sepele keselamatan penumpang tidak di berikan helm dengan alsan tdk bawa aman aja kita sdh terlanjur order ya terpaksa
3150,Pengguna Google,1,2026-05-06 12:29:26,hp hilang gk bisa dipake lagi aplikasinya karena masi pake nomor sama
3151,Pengguna Google,1,2026-05-06 11:58:05,aplikasi tidak amanah bikin pengaduan tidak ada respon pesen sameday barang tidak diambil tetapi ovo saya tetap kepotong driver juga tidak amanah pick up barang yang bukan barang saya bikin alesan jam 2 siang tidak bisa masuk toko krna toko tutup padahal toko buka sampe jam 6 sore
3152,Pengguna Google,5,2026-05-06 11:53:04,terimakasih sudah terbantu cara untuk berpergian dengan mudah cukup buka aplikasi grup
3153,Pengguna Google,4,2026-05-06 11:40:07,ga ribet dan praktis dan hemat ongkos gaiyss
3154,Pengguna Google,1,2026-05-06 11:27:28,sangat buruk aplikasi gak jelas rumit banget mau pesen dan batalin gak jelas suka tiba tiba pesan sendiri susah buat tamplate alamat lokasi banyak banget orderan fiktif
3155,Pengguna Google,1,2026-05-06 10:57:04,ga jelas bgt pesen paket dari kemarin siang jam 14 02 pakai grab express instan tapi kurir ga pickup pickup sampai detik ini status masih mencari kurir aja sekalinya dapet berjam ga di pickup status kurir dalam perjalanan pickup tapi nanti tiba status berubah mencari kurir lagi ih ampun kapok banget pake grab
3156,Pengguna Google,5,2026-05-06 08:49:42,selalu yang terbaik pelayanannya walaupun sdh banyak saingannya
3157,Pengguna Google,5,2026-05-06 08:42:02,seneng banget gak usah repot repot beli ke mana kalo kalian gimana nihh
3158,Pengguna Google,1,2026-05-06 07:16:35,kirim paket via aplikasi kurir anter aja seminggu gak sampe buat laporan suruh nunggu konfirmasi sampe seminggu kemudian kurir yang pick up di chat gk di bales intinya paket ilang tapi gak di bilang klo ilang suruh nunggu sampe 1 bukan lebih skarang ini suruh klaim ganti ongkir karna harga barang gk tertera jadi gak bisa ganti di konfirmasi pihak anter aja minta waktu buat klaim gk sampe semenit langsung di bales tapi dri anter aja gk ada konfirmasi lagi
3159,Pengguna Google,2,2026-05-06 07:02:04,driver pilih pilih ga bisa nerima org bawa barang
3160,Pengguna Google,5,2026-05-06 04:07:35,kalau lagi di perjalanan suka diajak ngobrol terus ramah deh
3161,Pengguna Google,1,2026-05-06 01:27:05,ga pernah ada promo lg ongkir mahal
3162,Pengguna Google,5,2026-05-05 22:25:47,bagus saya sangat mengapresiasi kinerja service center nya dapat mengatasi kelebihan pembayaran dan masalah lainya dengan segera semua cepat ter atasi terima kasih saya akan tetap menggunakan aplikasi ini untuk kebutuhan sehari hari
3163,Pengguna Google,3,2026-05-05 21:14:11,skrg sih bagus pelayanannya pokoknya thanks banget
3164,Pengguna Google,2,2026-05-05 21:06:01,makin kesini makin ga jelas grabnyaa asli dah bikin orang nunggu lama trs tiba tiba lokasi deket tiba tiba jauh orang punya urusan jadi ketunda gara gara maps drivernya suka gak jelas
3165,Pengguna Google,1,2026-05-05 20:00:11,melakukan pembelian makanan via grab dengan pembayaran qris sejam tidak dapat driver tapi tidak bisa di batalkan ada apa dengan kebijakan demikian pas dapat driver drivernya berkata maaf kak qr saya eror tidak bisa menampilkan mengapa ada pilihan pembayaran melalui qr jika memang masih belum terlalu bagus untuk sistemnya
